Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
498658,AMC,BUY,1,12.18,12.18,,-2.0364
498711,NAKD,BUY,30,0.77,23.03,,-4.3589
498712,NAKD,BUY,29,0.77,22.26,,-3.0000
498731,NAKD,BUY,29,0.77,22.26,,-3.5301
498732,NAKD,BUY,29,0.77,22.26,,-2.6550
498893,CLVS,BUY,3,6.39,19.17,,-2.1576
498938,VLDR,BUY,1,15.56,15.56,,-2.2718
498939,VLDR,BUY,1,15.56,15.56,,-2.2718
498941,VLDR,BUY,1,15.56,15.56,,-2.0000
498970,HYRE,BUY,1,13.85,13.85,,-2.3805
498973,HYRE,BUY,1,13.85,13.85,,-2.0000
499060,UXIN,BUY,10,2.03,20.30,,-2.2131
499105,NAKD,BUY,27,0.77,20.72,,-2.9494
499108,NAKD,BUY,27,0.77,20.72,,-2.9076
499118,NAKD,BUY,27,0.77,20.66,,-4.2749
499258,OCGN,BUY,1,10.96,10.96,,-2.0542
499278,NAKD,BUY,26,0.77,19.89,,-3.0317
499311,GE,BUY,1,13.27,13.27,,-2.8832
499312,GE,BUY,1,13.27,13.27,,-2.4121
499314,GE,BUY,1,13.27,13.27,,-2.0948
499437,NAVI,BUY,1,15.37,15.37,,-2.0499
499713,SNDL,BUY,21,0.92,19.38,,-4.3589
499790,NAKD,BUY,25,0.77,19.12,,-2.3985
499791,NAKD,BUY,25,0.77,19.12,,-2.0123
499832,SNDL,BUY,20,0.92,18.45,,-4.3146
499893,TEVA,BUY,1,10.29,10.29,,-3.1623
499894,TEVA,BUY,1,10.29,10.29,,-3.5282
500235,MNMD,BUY,3,5.32,15.96,,-2.1696
500318,SQQQ,BUY,1,10.53,10.53,,-4.3589
500403,ONTX,SELL,175,0.81,141.70,2.45,3.5255
500469,PLX,BUY,3,6.08,18.24,,-2.2316
500471,PLX,BUY,3,6.07,18.21,,-2.4456
500472,PLX,BUY,3,6.07,18.21,,-2.1072
500553,GE,SELL,6,13.29,79.74,0.09,2.3313
500629,CAN,BUY,1,14.60,14.60,,-2.4054
500669,CAN,BUY,1,14.60,14.60,,-2.1131
500789,AMC,BUY,1,12.17,12.17,,-2.5236
500790,AMC,BUY,1,12.17,12.17,,-2.2361
500791,AMC,BUY,1,12.17,12.17,,-2.0647
500792,AMC,BUY,1,12.17,12.17,,-2.0000
500838,SNDL,SELL,41,0.92,37.86,0.04,2.6675
500868,AMC,BUY,1,12.16,12.16,,-2.1967
501217,TIRX,BUY,1,14.01,14.01,,-2.6613
501218,TIRX,BUY,1,14.00,14.00,,-2.3727
501219,TIRX,BUY,1,14.00,14.00,,-2.0171
501251,AMC,BUY,1,12.16,12.16,,-2.1773
501441,UXIN,SELL,66,2.04,134.64,-0.65,2.1773
501507,UXIN,BUY,10,2.02,20.20,,-2.3349
501508,UXIN,BUY,10,2.02,20.20,,-2.0080
501584,NKLA,SELL,2,12.66,25.32,0.06,2.2268
501766,TME,SELL,3,19.73,59.19,-0.02,2.5355
501909,TLRY,BUY,1,18.04,18.04,,-2.0948
501916,APHA,SELL,11,14.92,164.12,-0.39,2.4736
501925,TLRY,BUY,1,18.03,18.03,,-2.1060
501930,APHA,BUY,1,14.90,14.90,,-2.5236
501932,APHA,BUY,1,14.90,14.90,,-2.1106
501978,APHA,SELL,2,14.93,29.86,0.06,2.5472
502008,GPRO,SELL,5,11.56,57.80,0.17,2.4545
502011,FTI,BUY,3,7.07,21.21,,-2.4736
502012,FTI,BUY,3,7.07,21.21,,-2.0647
502114,VIPS,SELL,3,32.83,98.49,-0.48,3.1049
502167,HST,BUY,1,17.33,17.33,,-2.3686
502294,CAN,BUY,1,14.59,14.59,,-2.3590
502394,HST,BUY,1,17.33,17.33,,-2.0277
502403,BNGO,BUY,3,7.38,22.14,,-2.3805
502412,BNGO,BUY,3,7.38,22.14,,-2.0000
502425,SBRA,BUY,1,18.17,18.17,,-2.0140
502519,ARCC,BUY,1,19.49,19.49,,-2.3590
502520,ARCC,BUY,1,19.49,19.49,,-2.0080
502582,ZNGA,BUY,1,11.20,11.20,,-3.9196
502583,ZNGA,BUY,1,11.19,11.19,,-3.7737
502767,OCGN,SELL,9,11.00,99.00,0.17,2.8038
502838,EXPR,BUY,6,3.24,19.44,,-2.1967
502847,EXPR,BUY,6,3.23,19.38,,-2.5355
502848,EXPR,BUY,6,3.23,19.38,,-2.1106
502895,UVXY,BUY,4,4.53,18.10,,-3.1623
502896,UVXY,BUY,4,4.53,18.10,,-2.4736
503055,EXPR,BUY,6,3.23,19.38,,-4.3589
503056,EXPR,BUY,6,3.23,19.38,,-3.0000
503057,EXPR,BUY,6,3.23,19.38,,-2.3805
503058,EXPR,BUY,6,3.23,19.38,,-2.0000
503066,ZNGA,BUY,1,11.18,11.18,,-3.4146
503067,ZNGA,BUY,1,11.18,11.18,,-2.5987
503105,TEVA,BUY,2,10.29,20.58,,-2.5064
503106,TEVA,BUY,1,10.29,10.29,,-2.0829
503121,AMC,BUY,1,12.15,12.15,,-2.7294
503122,AMC,BUY,1,12.15,12.15,,-2.3009
503211,AMC,BUY,1,12.14,12.14,,-4.3589
503212,BNGO,BUY,2,7.37,14.74,,-2.4597
503246,BNGO,BUY,2,7.37,14.74,,-2.0095
503252,BNGO,BUY,2,7.36,14.72,,-2.7143
503289,MNMD,BUY,3,5.33,15.99,,-2.3471
503351,JOB,SELL,76,0.65,49.06,-0.02,2.3830
503513,GSAT,BUY,13,1.44,18.66,,-2.3349
503514,GSAT,BUY,13,1.44,18.66,,-2.0080
503520,X,SELL,1,24.40,24.40,0.08,2.1505
503529,GSAT,BUY,13,1.43,18.59,,-2.2156
503701,AMC,BUY,1,12.14,12.14,,-3.0000
503706,BNGO,BUY,2,7.36,14.72,,-2.2831
503885,AMC,SELL,12,12.16,145.92,-0.02,2.7340
504371,EXK,BUY,3,5.67,17.01,,-2.6294
504479,UVXY,BUY,4,4.53,18.10,,-2.3805
504526,NAVI,BUY,1,15.36,15.36,,-2.3242
504554,ALDX,BUY,1,13.35,13.35,,-2.1211
504569,AMC,BUY,1,12.14,12.14,,-2.0647
504669,INO,BUY,2,7.25,14.50,,-4.3589
504670,INO,BUY,2,7.25,14.50,,-3.0000
504764,AMC,SELL,1,12.16,12.16,0.02,2.3905
504833,GE,BUY,1,13.28,13.28,,-3.0000
504834,GE,BUY,1,13.28,13.28,,-2.3805
504857,AG,BUY,1,15.92,15.92,,-2.3534
504858,AG,BUY,1,15.92,15.92,,-2.0095
504954,TEVA,BUY,1,10.28,10.28,,-2.2831
504955,INO,BUY,2,7.25,14.50,,-2.3805
504956,INO,BUY,2,7.25,14.50,,-2.0000
504991,RIBT,BUY,15,1.23,18.46,,-2.0168
505017,ZNGA,BUY,1,11.17,11.17,,-2.7105
505241,M,SELL,1,16.76,16.76,0.03,2.4111
505360,COTY,BUY,1,10.18,10.18,,-2.0181
505382,PSFE,BUY,1,13.99,13.99,,-4.3589
505457,DM,SELL,2,14.57,29.14,0.14,2.2896
505521,ASTC,BUY,14,1.29,18.06,,-2.5355
505527,ASTC,BUY,14,1.29,18.06,,-2.2873
505528,ASTC,BUY,14,1.29,18.06,,-2.1766
505651,FRSX,BUY,3,5.46,16.38,,-2.7340
505652,FRSX,BUY,3,5.46,16.38,,-2.4736
505653,FRSX,BUY,3,5.46,16.38,,-2.3805
505659,FRSX,BUY,3,5.45,16.35,,-3.2638
505660,FRSX,BUY,3,5.45,16.35,,-2.5236
505661,FRSX,BUY,3,5.45,16.35,,-2.0948
505854,AMC,BUY,1,12.14,12.14,,-2.7141
506169,MRO,SELL,2,11.05,22.10,0.06,2.2718
506206,BP,SELL,7,25.27,176.89,0.13,2.1770
506327,LABD,BUY,1,18.66,18.66,,-3.2585
506330,LABD,BUY,1,18.66,18.66,,-2.5205
506333,LABD,BUY,1,18.65,18.65,,-2.5000
506363,TLRY,SELL,2,18.05,36.10,0.03,2.6540
506536,VST,BUY,1,16.85,16.85,,-2.0214
506624,OCGN,BUY,1,10.95,10.95,,-2.0106
506630,OCGN,BUY,1,10.94,10.94,,-2.1106
506826,TELL,BUY,8,2.29,18.36,,-2.0951
507354,XPEV,SELL,3,32.36,97.08,-0.39,2.6233
507445,TELL,BUY,8,2.29,18.28,,-2.1106
507531,JOB,BUY,29,0.64,18.68,,-2.6250
507542,OCGN,SELL,2,10.95,21.90,0.01,2.6294
507680,VST,BUY,1,16.84,16.84,,-4.3589
507681,VST,BUY,1,16.84,16.84,,-3.0000
507951,ALDX,SELL,1,13.43,13.43,0.08,2.0303
507970,JOB,BUY,29,0.64,18.68,,-2.1949
508016,VLY,BUY,1,13.99,13.99,,-2.1106
508017,VLY,BUY,1,13.99,13.99,,-2.0080
508076,BNGO,SELL,14,7.40,103.60,0.40,2.2478
508467,AIKI,BUY,18,1.08,19.44,,-3.2638
508512,GPRO,BUY,1,11.56,11.56,,-2.3354
508513,GPRO,BUY,1,11.56,11.56,,-2.0647
508596,AMC,BUY,1,12.14,12.14,,-2.4233
508597,AMC,BUY,1,12.14,12.14,,-2.2831
508786,TEVA,BUY,1,10.28,10.28,,-2.5236
508787,TEVA,BUY,1,10.27,10.27,,-2.6954
508788,TEVA,BUY,1,10.27,10.27,,-2.2518
508798,NAKD,SELL,274,0.77,210.65,0.60,4.2787
509159,GE,SELL,2,13.30,26.60,0.04,3.9196
509397,FSM,BUY,3,6.48,19.44,,-4.3589
509398,FSM,BUY,3,6.48,19.44,,-3.0000
509399,FSM,BUY,3,6.48,19.44,,-2.3805
509513,AMC,SELL,3,12.16,36.48,0.06,2.5556
509757,AMC,BUY,1,12.14,12.14,,-2.9150
509758,AMC,BUY,1,12.14,12.14,,-2.3354
509760,AMC,BUY,1,12.13,12.13,,-2.4351
509761,AMC,BUY,1,12.13,12.13,,-2.0364
509769,AMC,BUY,1,12.13,12.13,,-2.0948
509811,NYCB,BUY,1,12.62,12.62,,-2.0345
509943,KOPN,BUY,2,9.41,18.82,,-2.0909
509948,MNMD,BUY,3,5.37,16.11,,-2.8368
510041,AMC,SELL,5,12.14,60.70,0.02,2.6294
510152,MNMD,BUY,3,5.38,16.14,,-2.0000
510154,MNMD,BUY,3,5.37,16.11,,-2.3183
510209,JOB,BUY,30,0.64,19.29,,-2.4759
510210,JOB,BUY,30,0.64,19.29,,-2.0651
510242,ALDX,BUY,1,13.48,13.48,,-4.3589
510243,ALDX,BUY,1,13.48,13.48,,-3.0000
510244,ALDX,BUY,1,13.48,13.48,,-2.3805
510246,ALDX,BUY,1,13.47,13.47,,-2.2857
510331,UBS,BUY,1,15.10,15.10,,-3.1623
510701,MNMD,BUY,3,5.35,16.05,,-2.0069
510719,ING,BUY,1,12.72,12.72,,-2.3060
510899,OCGN,BUY,1,10.92,10.92,,-2.3542
511019,VLDR,SELL,3,15.59,46.77,0.09,4.3589
511141,EBON,SELL,6,4.49,26.94,0.21,2.5011
511190,LUMN,BUY,1,13.07,13.07,,-2.2642
511278,MNMD,BUY,3,5.38,16.14,,-2.8832
511281,MNMD,BUY,3,5.37,16.11,,-3.1690
511466,TEVA,BUY,1,10.26,10.26,,-2.0025
511472,AMC,BUY,1,12.11,12.11,,-2.1106
511500,GSAT,BUY,12,1.43,17.16,,-2.4597
511728,FNB,BUY,1,12.95,12.95,,-2.0402
512015,GPRO,BUY,1,11.53,11.53,,-2.1918
512036,TELL,BUY,7,2.28,15.96,,-2.0114
512234,ALDX,BUY,1,13.43,13.43,,-3.0300
512319,MNMD,SELL,24,5.45,130.80,2.19,2.2831
512354,ALDX,BUY,1,13.42,13.42,,-2.6949
512355,ALDX,BUY,1,13.41,13.41,,-2.4722
512356,ALDX,BUY,1,13.40,13.40,,-2.3096
512557,SUNW,BUY,1,12.82,12.82,,-2.0843
512665,DHT,BUY,3,5.84,17.52,,-2.7440
512692,NNDM,BUY,2,9.06,18.12,,-2.4129
512693,NNDM,BUY,2,9.06,18.12,,-2.0218
513029,SNDL,BUY,19,0.93,17.65,,-4.3589
513124,JOB,BUY,27,0.64,17.34,,-2.4203
513125,JOB,BUY,27,0.64,17.34,,-2.0273
513134,OCGN,SELL,1,10.98,10.98,0.06,2.0138
513182,JOB,BUY,27,0.64,17.31,,-2.3431
513183,JOB,BUY,27,0.64,17.29,,-2.1999
513194,JOB,BUY,26,0.64,16.64,,-2.0810
513242,ALDX,SELL,8,13.46,107.68,0.11,2.0558
513312,TEVA,SELL,10,10.26,102.60,-0.21,3.8787
513591,GE,BUY,1,13.28,13.28,,-2.1553
513792,GE,SELL,1,13.29,13.29,0.01,3.8787
514057,VST,BUY,1,16.84,16.84,,-2.3805
514220,GSAT,BUY,13,1.43,18.59,,-2.1676
514449,IQ,SELL,4,15.99,63.96,0.11,2.0052
514517,RIBT,SELL,15,1.25,18.74,0.27,3.3493
514698,COTY,BUY,1,10.17,10.17,,-2.2068
514699,SHO,BUY,1,12.72,12.72,,-3.4397
514700,SHO,BUY,1,12.72,12.72,,-2.6339
514740,LUMN,BUY,1,13.07,13.07,,-2.3346
515151,SNDL,SELL,19,0.93,17.68,0.02,3.0637
515680,GSAT,BUY,13,1.42,18.46,,-4.3589
515681,GSAT,BUY,13,1.42,18.46,,-3.0000
515682,GSAT,BUY,13,1.42,18.46,,-2.3805
515783,ALDX,BUY,1,13.41,13.41,,-2.0162
515784,ALDX,BUY,1,13.40,13.40,,-2.2831
515820,PRTY,BUY,2,6.72,13.44,,-2.1211
515828,GSAT,BUY,13,1.41,18.33,,-4.3589
515829,GSAT,BUY,12,1.41,16.92,,-3.0000
515830,GSAT,BUY,12,1.41,16.92,,-2.3805
515831,GSAT,BUY,12,1.41,16.92,,-2.0000
516117,KOPN,BUY,1,9.40,9.40,,-2.2180
516118,KOPN,BUY,1,9.40,9.40,,-2.0000
516188,GE,BUY,1,13.27,13.27,,-2.0761
516422,VST,BUY,1,16.83,16.83,,-2.7440
516723,FNB,BUY,1,12.94,12.94,,-2.2090
516732,UBS,BUY,1,15.10,15.10,,-2.4736
517057,M,BUY,1,16.72,16.72,,-3.4292
517058,M,BUY,1,16.73,16.73,,-2.1439
517187,SABR,BUY,1,15.47,15.47,,-2.8117
517238,STXS,BUY,2,7.81,15.62,,-4.2787
517368,DHT,BUY,2,5.84,11.68,,-2.2361
517406,RRC,BUY,1,9.88,9.88,,-3.7737
517411,CDE,BUY,1,9.74,9.74,,-2.2361
517557,SWN,BUY,3,4.14,12.42,,-2.2718
517682,AMC,BUY,1,12.10,12.10,,-2.4597
517825,GE,BUY,1,13.26,13.26,,-3.0000
517826,GE,BUY,1,13.26,13.26,,-2.7143
517827,GE,BUY,1,13.26,13.26,,-2.2831
517828,GE,BUY,1,13.26,13.26,,-2.0000
517835,GE,BUY,1,13.25,13.25,,-2.4010
517836,GE,BUY,1,13.25,13.25,,-2.0303
517896,GE,BUY,1,13.24,13.24,,-4.3589
517897,GE,BUY,1,13.24,13.24,,-3.0000
517902,GE,BUY,1,13.24,13.24,,-2.3805
517903,GE,BUY,1,13.24,13.24,,-2.0000
518448,NOV,BUY,1,13.43,13.43,,-2.5987
518452,NOV,BUY,1,13.43,13.43,,-2.1939
518516,ALDX,BUY,1,13.33,13.33,,-2.2687
518532,COTY,BUY,1,10.15,10.15,,-2.9601
518533,COTY,BUY,1,10.15,10.15,,-2.4383
518580,VET,BUY,2,6.86,13.72,,-2.0733
518581,VET,BUY,1,6.86,6.86,,-2.2260
518582,VET,BUY,1,6.86,6.86,,-2.0140
518630,RVPH,SELL,73,6.85,500.05,-6.14,2.3354
518851,VLY,BUY,1,13.98,13.98,,-2.5355
518852,VLY,BUY,1,13.98,13.98,,-2.1106
518979,TIRX,BUY,1,14.18,14.18,,-2.2718
518983,TIRX,BUY,1,14.18,14.18,,-2.2718
518994,TIRX,BUY,1,14.15,14.15,,-3.5772
519008,TIRX,BUY,1,14.12,14.12,,-3.4618
519025,TIRX,BUY,1,14.11,14.11,,-2.8442
519070,TIRX,BUY,1,14.10,14.10,,-2.5009
519071,TIRX,BUY,1,14.10,14.10,,-2.0808
519075,TIRX,BUY,1,14.08,14.08,,-2.1638
519079,BB,BUY,1,9.06,9.06,,-3.9196
519080,BB,BUY,1,9.06,9.06,,-2.8295
519134,TIRX,BUY,1,14.04,14.04,,-2.4497
519272,BB,BUY,1,9.06,9.06,,-2.2831
519457,SABR,BUY,1,15.47,15.47,,-2.2940
519578,AGC,BUY,1,13.79,13.79,,-3.5803
519658,NAKD,BUY,21,0.77,16.16,,-4.3589
519914,TIRX,SELL,12,14.18,170.16,1.09,2.1553
519947,AGNC,BUY,1,17.58,17.58,,-3.6145
519948,AGNC,BUY,1,17.58,17.58,,-2.6947
519988,EURN,BUY,2,8.35,16.70,,-2.3349
520063,INO,BUY,2,7.24,14.48,,-2.4111
520064,INO,BUY,2,7.24,14.48,,-2.0426
520095,INO,BUY,2,7.23,14.46,,-2.7340
520096,INO,BUY,2,7.23,14.46,,-2.4736
520097,INO,BUY,2,7.23,14.46,,-2.3805
520104,LKCO,SELL,85,1.41,119.85,0.85,2.8832
520199,AM,BUY,1,9.03,9.03,,-2.6294
520257,ALDX,SELL,3,13.39,40.17,0.03,2.6312
520392,HL,BUY,2,6.41,12.82,,-3.1623
520498,VXX,SELL,1,39.54,39.54,-0.01,4.3589
520515,MNMD,BUY,3,5.41,16.23,,-2.1764
520612,MRO,BUY,1,11.02,11.02,,-2.1684
520631,RRC,BUY,1,9.88,9.88,,-2.7658
520715,SQQQ,BUY,1,10.53,10.53,,-3.0000
520716,SQQQ,BUY,1,10.53,10.53,,-2.3805
520992,RRC,BUY,1,9.86,9.86,,-2.9878
521124,GE,BUY,1,13.23,13.23,,-3.0000
521150,GE,BUY,1,13.23,13.23,,-2.5236
521151,GE,BUY,1,13.23,13.23,,-2.1060
521218,AG,BUY,1,15.91,15.91,,-2.1773
521336,PRTY,BUY,2,6.70,13.40,,-2.8360
521337,PRTY,BUY,2,6.69,13.38,,-2.6585
521407,BNGO,BUY,2,7.37,14.74,,-3.4461
521408,BNGO,BUY,2,7.37,14.74,,-2.6186
521491,AMC,BUY,1,12.10,12.10,,-2.4010
521492,AMC,BUY,1,12.10,12.10,,-2.0647
521553,VLY,BUY,1,13.97,13.97,,-2.7136
521554,VLY,BUY,1,13.97,13.97,,-2.2260
521606,AMC,BUY,1,12.09,12.09,,-4.3589
521701,UBS,BUY,1,15.09,15.09,,-3.2327
521702,UBS,BUY,1,15.09,15.09,,-2.6550
521703,UBS,BUY,1,15.09,15.09,,-2.1773
521734,BNGO,BUY,2,7.37,14.74,,-2.1831
522003,HBAN,BUY,1,15.16,15.16,,-2.3534
522196,SHO,BUY,1,12.69,12.69,,-3.5396
522464,RIBT,BUY,12,1.25,15.00,,-2.2718
522466,RIBT,BUY,12,1.25,15.00,,-2.2718
522467,RIBT,BUY,11,1.25,13.75,,-2.2718
522632,TWO,BUY,1,7.50,7.50,,-2.3805
522633,TWO,BUY,1,7.50,7.50,,-2.0364
522754,SKLZ,SELL,2,20.88,41.76,0.41,2.0017
522992,NYMT,BUY,3,4.59,13.79,,-3.1623
523225,AMC,BUY,1,12.09,12.09,,-3.0000
523226,AMC,BUY,1,12.09,12.09,,-2.3805
523228,AMC,BUY,1,12.08,12.08,,-3.2638
523229,AMC,BUY,1,12.08,12.08,,-2.5236
523230,AMC,BUY,1,12.08,12.08,,-2.0948
523246,AMC,BUY,1,12.07,12.07,,-3.0000
523247,AMC,BUY,1,12.07,12.07,,-2.7143
523248,AMC,BUY,1,12.07,12.07,,-2.2156
523257,IVR,BUY,3,3.83,11.49,,-4.3589
523258,IVR,BUY,3,3.83,11.49,,-3.0000
523259,IVR,BUY,3,3.83,11.49,,-2.3805
523260,IVR,BUY,3,3.83,11.49,,-2.0000
523261,AMC,BUY,1,12.06,12.06,,-2.2548
523332,GRWG,SELL,2,46.61,93.22,-0.33,2.4060
523388,FTI,BUY,2,7.06,14.12,,-2.7539
523491,MNKD,BUY,2,4.87,9.74,,-2.5205
523511,CLDR,BUY,1,13.11,13.11,,-2.9355
523512,CLDR,BUY,1,13.11,13.11,,-2.3635
523513,CLDR,BUY,1,13.11,13.11,,-2.0030
523518,EXK,BUY,2,5.66,11.32,,-3.0000
523523,BNGO,BUY,1,7.36,7.36,,-2.2361
523804,NAKD,BUY,17,0.77,13.08,,-3.0000
523805,NAKD,BUY,17,0.77,13.08,,-2.3805
524006,NSPR,BUY,2,5.94,11.88,,-2.0069
524050,NSPR,BUY,2,5.93,11.86,,-2.2692
524285,COTY,SELL,7,10.14,70.98,-0.27,0.0000
524285,AMKR,SELL,4,22.95,91.79,-0.31,0.0000
524285,F,SELL,17,12.31,209.32,-0.68,0.0000
524285,SHO,SELL,3,12.68,38.03,-0.10,0.0000
524285,MNKD,SELL,2,4.87,9.73,-0.01,0.0000
524285,RF,SELL,1,21.11,21.11,-0.08,0.0000
524285,NSPR,SELL,4,5.92,23.70,-0.04,0.0000
524285,HST,SELL,4,17.30,69.21,-0.14,0.0000
524285,RAIN,SELL,6,15.63,93.81,-0.09,0.0000
524285,CDEV,SELL,8,4.27,34.13,-0.03,0.0000
524285,SENS,SELL,80,2.21,176.62,-1.54,0.0000
524285,MRO,SELL,1,11.00,11.00,-0.02,0.0000
524285,CAG,SELL,1,37.20,37.20,-0.03,0.0000
524285,WY,SELL,1,39.21,39.21,-0.08,0.0000
524285,RNWK,SELL,16,2.71,43.32,-0.04,0.0000
524285,DVN,SELL,3,22.08,66.23,-0.15,0.0000
524285,FSM,SELL,29,6.48,188.02,0.18,0.0000
524285,LABD,SELL,3,18.68,56.04,0.07,0.0000
524285,SQQQ,SELL,6,10.53,63.18,-0.03,0.0000
524285,CAN,SELL,3,14.61,43.82,0.03,0.0000
524285,PFE,SELL,4,38.51,154.05,-0.25,0.0000
524285,AGNC,SELL,3,17.57,52.72,-0.05,0.0000
524285,SLB,SELL,4,26.44,105.77,-0.49,0.0000
524285,KMI,SELL,1,17.02,17.02,-0.03,0.0000
524285,VTRS,SELL,12,13.47,161.60,-0.37,0.0000
524285,SOS,SELL,25,4.67,116.63,-0.40,0.0000
524285,RIBT,SELL,35,1.25,43.71,-0.04,0.0000
524285,CTXR,SELL,41,2.05,83.97,0.33,0.0000
524285,GEVO,SELL,10,7.29,72.93,-0.49,0.0000
524285,HPE,SELL,8,16.19,129.55,-0.24,0.0000
524285,NCTY,SELL,10,23.78,237.76,-0.60,0.0000
524285,CLOV,SELL,3,9.52,28.56,-0.05,0.0000
524285,UBS,SELL,10,15.07,150.75,-0.24,0.0000
524285,AGC,SELL,1,13.77,13.77,-0.01,0.0000
524285,CCJ,SELL,6,16.64,99.86,-0.18,0.0000
524285,ING,SELL,2,12.71,25.41,-0.04,0.0000
524285,TWO,SELL,14,7.49,104.89,-0.31,0.0000
524285,GSM,SELL,6,4.53,27.15,-0.03,0.0000
524285,AM,SELL,1,9.02,9.02,-0.01,0.0000
524285,JOB,SELL,252,0.64,161.12,-0.73,0.0000
524285,AIKI,SELL,18,1.09,19.60,0.16,0.0000
524285,M,SELL,2,16.68,33.37,-0.08,0.0000
524285,KOPN,SELL,6,9.37,56.22,-0.28,0.0000
524285,FLEX,SELL,1,18.25,18.25,-0.03,0.0000
524285,FCEL,SELL,7,10.66,74.62,-0.33,0.0000
524285,QRTEA,SELL,3,12.36,37.07,-0.10,0.0000
524285,EDU,SELL,6,16.19,97.16,-0.22,0.0000
524285,VLY,SELL,8,13.96,111.65,-0.23,0.0000
524285,AG,SELL,5,15.89,79.47,-0.14,0.0000
524285,EXPR,SELL,75,3.23,242.01,-1.19,0.0000
524285,NYCB,SELL,3,12.62,37.85,-0.03,0.0000
524285,NOV,SELL,2,13.42,26.83,-0.03,0.0000
524285,LAC,SELL,4,15.47,61.90,0.25,0.0000
524285,OPK,SELL,4,4.36,17.42,-0.02,0.0000
524285,LXP,SELL,2,12.05,24.10,-0.00,0.0000
524285,CLDR,SELL,3,13.10,39.29,-0.04,0.0000
524285,NNDM,SELL,4,9.05,36.18,-0.06,0.0000
524285,SEAH,SELL,2,10.24,20.48,-0.02,0.0000
524285,LUMN,SELL,3,13.06,39.19,-0.04,0.0000
524285,CLVS,SELL,3,6.38,19.15,-0.02,0.0000
524285,PLX,SELL,9,6.06,54.58,-0.08,0.0000
524285,FTI,SELL,8,7.05,56.42,-0.12,0.0000
524285,ARCC,SELL,2,19.47,38.94,-0.04,0.0000
524285,EXK,SELL,5,5.65,28.27,-0.06,0.0000
524285,INO,SELL,18,7.22,130.01,-0.33,0.0000
524285,PSFE,SELL,1,13.99,13.99,-0.00,0.0000
524285,ASTC,SELL,42,1.29,54.13,-0.05,0.0000
524285,FRSX,SELL,18,5.43,97.82,-0.37,0.0000
524285,VST,SELL,5,16.79,83.97,-0.23,0.0000
524285,TELL,SELL,23,2.27,52.16,-0.44,0.0000
524285,SUNW,SELL,1,12.81,12.81,-0.01,0.0000
524285,FNB,SELL,2,12.94,25.87,-0.02,0.0000
524285,DHT,SELL,5,5.83,29.17,-0.03,0.0000
524285,PRTY,SELL,6,6.68,40.10,-0.12,0.0000
524285,SABR,SELL,2,15.45,30.91,-0.03,0.0000
524285,RRC,SELL,3,9.85,29.55,-0.07,0.0000
524285,CDE,SELL,1,9.73,9.73,-0.01,0.0000
524285,SWN,SELL,3,4.14,12.41,-0.01,0.0000
524285,VET,SELL,4,6.85,27.41,-0.03,0.0000
524285,EURN,SELL,2,8.34,16.68,-0.02,0.0000
524285,HL,SELL,2,6.40,12.81,-0.01,0.0000
524285,NYMT,SELL,3,4.59,13.77,-0.01,0.0000
524285,NAVI,SELL,2,15.33,30.67,-0.06,0.0000
524285,SBRA,SELL,1,18.12,18.12,-0.05,0.0000
524285,BB,SELL,9,9.05,81.46,-0.20,0.0000
524285,PFF,SELL,6,38.94,233.65,-0.30,0.0000
524285,IVR,SELL,12,3.83,45.91,-0.05,0.0000
524285,CLSK,SELL,3,22.10,66.29,0.08,0.0000
524285,ACB,SELL,2,8.58,17.15,-0.01,0.0000
524285,VERB,SELL,116,1.30,150.65,0.86,0.0000
524285,AMC,SELL,14,12.05,168.67,-0.52,0.0000
524285,STXS,SELL,7,7.80,54.62,-0.45,0.0000
524285,HBAN,SELL,1,15.14,15.14,-0.02,0.0000
524285,MNMD,SELL,3,5.45,16.36,0.13,0.0000
524285,UVXY,SELL,12,4.53,54.31,0.01,0.0000
524285,UXIN,SELL,20,2.04,40.76,0.36,0.0000
524285,BNGO,SELL,7,7.35,51.47,-0.11,0.0000
524285,DDD,SELL,4,22.62,90.47,-0.54,0.0000
524285,JBLU,SELL,3,20.08,60.24,-0.19,0.0000
524285,INN,SELL,4,9.95,39.80,-0.04,0.0000
524285,ZNGA,SELL,5,11.15,55.74,-0.18,0.0000
524285,CSPR,SELL,1,9.14,9.14,0.03,0.0000
524285,GNK,SELL,1,14.36,14.36,-0.01,0.0000
524285,NAKD,SELL,55,0.77,42.27,-0.04,0.0000
524285,HYRE,SELL,4,13.84,55.34,-0.06,0.0000
524285,GE,SELL,14,13.22,185.03,-0.43,0.0000
524285,GPRO,SELL,3,11.52,34.56,-0.09,0.0000
524285,GSAT,SELL,152,1.41,214.11,-2.01,0.0000
524285,WKHS,SELL,4,13.23,52.91,-0.16,0.0000
525936,AMC,BUY,6,12.05,72.30,,-3.0000
525937,AMC,BUY,6,12.05,72.30,,-2.3805
525938,AMC,BUY,6,12.05,72.30,,-2.0000
527156,AMC,BUY,6,12.04,72.24,,-2.8832
527157,AMC,BUY,6,12.04,72.24,,-2.3170
527235,MRO,BUY,7,11.00,77.00,,-2.4736
527543,AMC,BUY,6,12.04,72.21,,-2.0426
527544,AMC,BUY,6,12.03,72.18,,-2.8284
527545,AMC,BUY,6,12.03,72.18,,-2.2873
527968,AMC,BUY,6,12.02,72.12,,-4.3589
